#,Z,covCN,q,C6AA,α(0)
212,6,C,2.859,0.040,27.092,8.531
213,1,H,0.924,0.092,1.860,2.133
214,1,H,0.924,0.091,1.867,2.137
215,1,H,0.924,0.097,1.813,2.106
216,1,H,0.924,0.070,2.089,2.260
217,1,H,0.925,0.069,2.096,2.264
218,1,H,0.925,0.093,1.849,2.126
219,1,H,0.925,0.087,1.911,2.162
220,1,H,0.860,0.228,0.974,1.546
221,1,H,0.860,0.231,0.963,1.537
222,1,H,0.926,0.079,1.994,2.208
223,1,H,0.926,0.099,1.798,2.097
224,15,P,3.739,0.740,131.352,20.588
225,8,O,1.614,-0.383,20.551,6.119
226,8,O,0.808,-0.595,26.027,6.839
227,8,O,1.657,-0.314,19.253,5.923
228,6,C,3.895,0.047,19.742,6.316
229,6,C,3.814,0.089,19.093,6.219
230,8,O,1.702,-0.310,19.174,5.912
231,6,C,3.959,0.100,18.871,6.173
232,8,O,1.659,-0.342,19.750,5.999
233,6,C,3.819,-0.100,22.396,6.735
234,6,C,3.770,0.171,17.899,6.029
235,7,N,2.737,-0.074,22.668,7.071
236,6,C,2.701,0.325,21.483,7.586
237,8,O,0.859,-0.477,23.284,6.469
238,7,N,2.696,-0.189,25.101,7.441
239,6,C,2.761,0.277,22.322,7.737
240,8,O,0.859,-0.462,22.950,6.423
241,6,C,2.950,-0.041,29.008,8.834
242,6,C,3.756,-0.130,23.055,6.846
243,6,C,2.848,0.012,27.748,8.633
244,1,H,0.925,0.085,1.928,2.171
245,1,H,0.924,0.092,1.860,2.133
246,1,H,0.924,0.095,1.828,2.114
247,1,H,0.925,0.072,2.064,2.247
248,1,H,0.925,0.098,1.808,2.102
249,1,H,0.925,0.088,1.901,2.156
250,1,H,0.925,0.078,2.003,2.213
251,1,H,0.860,0.240,0.923,1.505
252,1,H,0.925,0.067,2.121,2.278
253,1,H,0.924,0.082,1.961,2.190
254,1,H,0.925,0.092,1.861,2.133
255,1,H,0.926,0.116,1.643,2.004
256,15,P,3.762,0.752,130.920,20.554
257,8,O,0.808,-0.591,25.938,6.827
258,8,O,1.614,-0.382,20.525,6.115
259,8,O,1.656,-0.326,19.467,5.956
260,6,C,3.911,0.066,19.423,6.264
261,6,C,3.820,0.096,18.981,6.200
262,8,O,1.703,-0.335,19.618,5.980
263,6,C,3.759,0.105,18.898,6.197
